200;5;50.8632823;4.3250320;BRUXELLES KOEKELBERG
200;4;50.8781926;4.3552748;BRUXELLES LAEKEN
200;5;50.8569755;4.3193694;BRUXELLES MOLENBEEK-SAINT-JEAN
200;5;50.8936568;4.3845296;BRUXELLES NEDER-OVER-HEEMBEEK
200;5;50.8299126;4.3464309;BRUXELLES SAINT-GILLES
200;5;50.8537715;4.3704657;BRUXELLES SAINT-JOSSE-TEN-NOODE
200;5;50.8625502;4.3796600;BRUXELLES SCHAERBEEK
200;5;50.7904904;4.3559193;BRUXELLES UCCLE
200;5;50.7881573;4.4180065;BRUXELLES WATERMAEL-BOITSFORT
200;5;50.8475991;4.4305256;BRUXELLES WOLUWE-SAINT-LAMBERT
200;5;50.8286387;4.4494347;BRUXELLES WOLUWE-SAINT-PIERRE
602;0;0;0;BRUXELLES X-AEROPORT REMAILING
200;5;50.5590567;3.4272595;BRUYELLE
200;5;50.5306016;4.5605756;BRYE
200;4;50.8638239;5.1046511;BUDINGEN
200;5;51.0102218;4.1955900;BUGGENHOUT
200;4;50.6639776;3.6558282;BUISSENAL
200;4;50.2163739;5.2019025;BUISSONVILLE
200;5;50.7392326;4.2639160;BUIZINGEN
200;4;50.9373175;4.6174406;BUKEN
200;5;50.3739957;6.3042715;BULLANGE
200;5;50.3739957;6.3042715;BULLINGEN
200;4;51.0432467;2.6501345;BULSKAMP
200;4;50.8424919;4.9443147;BUNSBEEK
200;4;51.2017688;4.3455232;BURCHT
200;5;50.5792542;5.0782618;BURDINNE
200;4;50.0887965;5.2598156;BURE
200;5;50.1966077;6.1376625;BURG-REULAND
200;4;50.9134641;3.9203848;BURST
200;5;50.5459113;3.6053344;BURY
200;5;50.4614468;6.2214886;BUTGENBACH
200;5;50.4614468;6.2214886;BUTGENBACH
200;4;50.7526442;5.1758542;BUVINGEN
200;5;50.3807548;4.2067162;BUVRINNES
200;5;49.6351637;5.5988903;BUZENOL
200;4;50.5381877;4.3670724;BUZET
200;4;50.5296599;3.5258453;CALLENELLE
200;5;50.5745570;3.4291522;CALONNE
200;4;50.5893781;3.8786529;CAMBRON-CASTEAU
200;4;50.5826516;3.9173444;CAMBRON-SAINT-VINCENT
200;5;50.9470971;4.4376639;CARGOVIL
200;4;49.8946641;5.0823158;CARLSBOURG
200;4;50.4410292;4.2570161;CARNIERES
200;4;50.5133388;4.0157233;CASTEAU SOIGNIES
200;4;50.2469600;4.3535680;CASTILLON
200;4;50.7118885;3.4573421;CELLES HT.
200;4;50.6539471;5.2447215;CELLES LG.
200;5;50.2298284;5.0154300;CELLES NAM.
200;5;50.6559263;5.7230825;CEREXHE-HEUSEUX
200;5;50.1609580;4.4243679;CERFONTAINE
200;5;50.6615232;4.5319998;CEROUX-MOUSTY
200;4;50.6318830;5.8340999;CHAINEUX
200;4;49.8615312;4.9470893;CHAIRIERE
200;9;50.8467685;4.3645785;CHAMBRE DES REPRESENTANTS
200;4;50.4975351;4.9014511;CHAMPION
200;5;50.1207914;5.4868123;CHAMPLON
200;5;50.0639445;5.1528040;CHANLY
200;5;49.6473956;5.6629789;CHANTEMELLE
200;4;50.5966497;3.6706459;CHAPELLE-A-OIE
200;4;50.6124277;3.6557448;CHAPELLE-A-WATTINES
200;5;50.4711950;4.2819263;CHAPELLE-LEZ-HERLAIMONT
200;4;50.6090953;5.2709656;CHAPON-SERAING
200;5;50.4157265;4.4492130;CHARLEROI
200;5;50.6700471;5.8058064;CHARNEUX
200;5;49.7093680;5.2720366;CHASSEPIERRE
200;5;50.5929852;4.6236886;CHASTRE
200;4;50.2649875;4.4594299;CHASTRES
200;9;50.6205998;4.6361833;CHASTRE-VILLEROUX-BLANMONT
200;5;50.3947631;4.5231027;CHATELET
200;4;50.4140136;4.5191475;CHATELINEAU
200;4;49.6247719;5.6985484;CHATILLON
200;5;50.5896391;5.6427754;CHAUDFONTAINE
200;5;50.6785047;4.6941205;CHAUMONT-GISTOUX
200;4;50.5928987;3.9984055;CHAUSSEE-NOTRE-DAME-LOUVIGNIES
200;5;50.6138727;5.6253999;CHENEE
200;5;50.1686749;5.8789963;CHERAIN
200;5;50.6841647;5.6778001;CHERATTE
200;4;50.5888321;3.4212671;CHERCQ
200;4;50.2229563;5.1196680;CHEVETOGNE
200;4;50.3813902;5.7303604;CHEVRON
200;5;50.5661351;3.7853169;CHIEVRES
200;5;50.0844529;4.2660214;CHIMAY
200;5;49.6989693;5.3867430;CHINY
200;4;50.5902126;5.4421319;CHOKIER
602;0;0;0;CHRISTELIJKE SOCIALE ORGANISATIES
200;4;50.1667403;5.0884749;CIERGNON
200;5;50.2557308;5.1320133;CINEY
200;4;50.6169788;5.0957952;CIPLET
200;5;50.4132006;3.9448508;CIPLY
602;0;0;0;CITE ADMINISTRATIVE DE L'ETAT
200;4;50.6898377;4.2217969;CLABECQ
200;5;50.4109502;5.3612109;CLAVIER
200;5;50.6662360;5.8817619;CLERMONT LG.
200;4;50.2602509;4.3166534;CLERMONT NAM.
200;4;50.5677172;5.3923765;CLERMONT-SOUS-HUY
200;5;50.5165140;4.9072348;COGNELEE
200;5;50.4036794;3.8427402;COLFONTAINE
200;5;50.4740721;5.5626210;COMBLAIN-AU-PONT
200;4;50.4450738;5.5427715;COMBLAIN-FAIRON
200;4;50.4542906;5.5716035;COMBLAIN-LA-TOUR
200;5;50.7811468;2.9997573;COMINES
200;5;50.7811468;2.9997573;COMINES-WARNETON
200;4;50.2477883;5.0593659;CONNEUX
200;9;50.8442054;4.3512278;CONSEIL REGION BRUXELLES-CAPITALE
200;4;50.6458581;4.6551777;CORBAIS
200;5;49.7923956;5.0175742;CORBION
